"id"	name	part id	part name
FMA12846	cardiac vein	FMA4707	great cardiac vein
FMA12846	cardiac vein	FMA71567	set of anterior cardiac veins
FMA12846	cardiac vein	FMA4706	coronary sinus
FMA22770	spinalis cervicis	FMA22781	right spinalis cervicis
FMA22770	spinalis cervicis	FMA22782	left spinalis cervicis
FMA38507	right extensor carpi ulnaris	BP45	humeral head of right extensor carpi ulnaris
FMA38507	right extensor carpi ulnaris	BP47	ulnar head of right extensor carpi ulnaris
FMA38508	left extensor carpi ulnaris	BP44	humeral head of left extensor carpi ulnaris
FMA38508	left extensor carpi ulnaris	BP46	ulnar head of left extensor carpi ulnaris
FMA7259	papillary muscle of right ventricle	FMA7260	anterior papillary muscle of right ventricle
FMA7259	papillary muscle of right ventricle	FMA7261	posterior papillary muscle of right ventricle
FMA7259	papillary muscle of right ventricle	FMA7262	septal papillary muscle of right ventricle
FMA9352	papillary muscle of left ventricle	FMA9352nsn	papillary muscle of left ventricle, nsn
FMA9352	papillary muscle of left ventricle	FMA7266	posterior papillary muscle of left ventricle
